ID	parentID	status	scientificName	authorship	rank	link
20788SYN1189	20788	synonym	Paphiopedilum vittatum (Vell.) Stein			
20788SYN1190	20788	synonym	Cypripedium vittatum Vell.			
20788SYN1191	20788	synonym	Cypripedium paulistanum Barb. Rodr.			
20788SYN1192	20788	synonym	Selenipedium paulistanum (Barb. Rodr.) Rolfe			
20788SYN1193	20788	synonym	Cypripedium binoti hort.			
20879SYN1194	20879	synonym	Pachypodium baronii var. erythreum Poiss.			
20915SYN1195	20915	synonym	Encephalartos graniticolus Robbertse et al.			
20915SYN1196	20915	synonym	Encephalartos graniticola			
20938SYN1197	20938	synonym	Paphiopedilum lindleyanum (M.R.Schomb.) Stein			
20938SYN1198	20938	synonym	Selenipedium lindleyanum (M.R.Schomb. ex Lindl.) Reichb.f.			
20938SYN1199	20938	synonym	Phragmipedium lindleyanum var. kaieteurum (M.R.Schomb. ex Lindl.) Rolfe, 1896			
20938SYN1200	20938	synonym	Cypripedium lindleyanum M.R.Schomb. ex Lindl.			
20938SYN1201	20938	synonym	Phragmipedium lindleyanum var. lindleyanum			
21264SYN1202	21264	synonym	Cordula fairrieana (Lindl.) Rolfe			
21264SYN1203	21264	synonym	Cypripedium fairrieanum Lindl.			
21277SYN1204	21277	synonym	Roseocactus kotschoubeyanus (Lemaire) Berger			
21277SYN1205	21277	synonym	Roseocactus kotschoubeyanus macdowellii Backeberg			
21277SYN1206	21277	synonym	Ariocarpus kotschoubeyanus albiflorus (Backeberg) Glass			
21376SYN1207	21376	synonym	Aloe descoingsii augustina Lavranos			
21376SYN1208	21376	synonym	Guillauminia descoingsii (Reynolds) P.V.Heath			
21463SYN1209	21463	synonym	Paphiopedilum malipoense var. angustatum (Z.J.Liu & S.C.Chen) Z.JLiu & S.C.Chen, 2002			
21463SYN1210	21463	synonym	Paphiopedilum malipoense var. malipoense			
21561SYN1211	21561	synonym	Zamia friderici-guilielmi (Miq.) Heynh.			
21851SYN1212	21851	synonym	Nepenthes phyllamphora auct.non Willd:Sims			
21851SYN1213	21851	synonym	Nepenthes rubra hort. ex Rafarin			
21851SYN1214	21851	synonym	Nepenthes reinwardtiana Miq			
21851SYN1215	21851	synonym	Nepenthes phyllamphora auct.non Willd:Regel p.p.			
21851SYN1216	21851	synonym	Nepenthes melamphora auct.non Reinw. ex Blume:Hook.f.			
21851SYN1217	21851	synonym	Nepenthes distillatoria auct. non L.:R.Grah.			
22209SYN1218	22209	synonym	Cordula superbiens (Reichb.f) Rolfe			
22209SYN1219	22209	synonym	Paphiopedilum curtisii (Rchb.f.) Stein			
22209SYN1220	22209	synonym	Cypripedium veitchianum hort. ex Lem.			
22209SYN1221	22209	synonym	Cypripedium superbiens Reichb.f.			
22225SYN1222	22225	synonym	Lemeea parvula (A.Berger) P.V.Heath			
22225SYN1223	22225	synonym	Aloe sempervivoides H.Perrier			
22489SYN1224	22489	synonym	Aloe steffanieana Rauh			
22530SYN1225	22530	synonym	Sclerocactus pubispinus var. sileri			
22530SYN1226	22530	synonym	Sclerocactus whipplei busekii			
22530SYN1227	22530	synonym	Pediocactus pubispinus sileri (Benson) Halda			
22530SYN1228	22530	synonym	Pediocactus whipplei busekii			
22715SYN1229	22715	synonym	Sarracenia flava auct. non L.: Macfarl. p.p.			
22715SYN1230	22715	synonym	Sarracenia catesbaei auct. non Elliott: (Mohr) Mohr			
22794SYN1231	22794	synonym	Discocactus paranaensis Backeberg			
22857SYN1232	22857	synonym	Euphorbia decaryi var. capsaintemariensis (Rauh) Cremers			
22857SYN1233	22857	synonym	Euphorbia cap-saintemariensis Rauh			
23193SYN1234	23193	synonym	Euphorbia cylindrifolia tuberifera Rauh 1963			
23566SYN1235	23566	synonym	Encephalartos lemarinellianus De Wild.& Th. Dur.			
23616SYN1236	23616	synonym	Paphiopedilum barbigerum var. barbigerum			
23616SYN1237	23616	synonym	Paphiopedilum barbigerum var. sulivongii Schuit. & P.Bonnet, 2009			
23751SYN1238	23751	synonym	Cypripedium elliottianum O'Brien			
23751SYN1239	23751	synonym	Paphiopedilum elliottianum (O'Brien) Stein			
23751SYN1240	23751	synonym	Cordula rothschildiana (Reichb.f.) Merr.			
23751SYN1241	23751	synonym	Selenipedium elliottianum Gower			
23751SYN1242	23751	synonym	Cypripedium neo-guineense Linden			
23751SYN1243	23751	synonym	Cypripedium rothschildianum Reichb.f.			
23751SYN1244	23751	synonym	Paphiopedilum nicholsonianum ex hort.			
23775SYN1245	23775	synonym	Callista cruenta (Rchb.f.) Kuntze			
23835SYN1246	23835	synonym	Navajoa peeblesiana fickeisenii			
23835SYN1247	23835	synonym	Navajoa fickeisenii			
23835SYN1248	23835	synonym	Pediocactus fickeisenii (Hochstaetter) Hochstaetter			
23860SYN1249	23860	synonym	Cypripedium hirsutissimum Lindl. ex Hook.			
23860SYN1250	23860	synonym	Cordula hirsutissima (Lindl. ex Hook.) Rolfe			
23860SYN1251	23860	synonym	Paphiopedilum chiwuanum T.Tang & F.T.Wang			
23860SYN1252	23860	synonym	Paphiopedilum saccopetalum H.S.Hua			
23903SYN1253	23903	synonym	Paphiopedilum victoria-reginae liemianum (Fowlie) M.W.Wood			
23903SYN1254	23903	synonym	Paphiopedilum chamberlainianum liemianum Fowlie			
24004SYN1255	24004	synonym	Paphiopedilum concolor var. longipetalum (Rolfe) Pfitzer, 1903			
24004SYN1256	24004	synonym	Cypripedium tonkinense Godefroy			
24004SYN1257	24004	synonym	Cypripedium concolor Lindl.			
24004SYN1258	24004	synonym	Cordula concolor (Lindl.) Rolfe			
24004SYN1259	24004	synonym	Paphiopedilum concolor var. concolor			
24069SYN1260	24069	synonym	Cypripedium delenatii (Guillaumin) C.H.Curtis			
24119SYN1261	24119	synonym	Renanthera papilio King & Pantl.			
24119SYN1262	24119	synonym	Renanthera matutina Lindl. sensu Rolfe			
24165SYN1263	24165	synonym	Cypripedium exul (Ridl.) Rolfe			
24203SYN1264	24203	synonym	Selenipedium sargentianum Rolfe			
24203SYN1265	24203	synonym	Cypripedium sargentianum (Rolfe) Kraenzl.			
24203SYN1266	24203	synonym	Phragmopedilum sargentianum (Rolfe) Pfister			
24203SYN1267	24203	synonym	Phragmipedilum sargentianum (Rolfe) Rolfe			
24203SYN1268	24203	synonym	Paphiopedilum sargentianum (Rolfe) V.A.Albert & Börge Pett.			
24310SYN1269	24310	synonym	Balmea stormae Martínez			
24330SYN1270	24330	synonym	Zamia vernicosa Mast.			
24330SYN1271	24330	synonym	Encephalartos regalis W.Bull			
24330SYN1272	24330	synonym	Zamia altensteinii (Miq.) Heynh.			
24330SYN1273	24330	synonym	Zamia vroomi hort.			
24330SYN1274	24330	synonym	Encephalartos marumii De Vreise			
24431SYN1275	24431	synonym	Euphorbia capsaintemariensis var. tulearensis Rauh			
24472SYN1276	24472	synonym	Cypripedium caricinum Bateman			
24472SYN1277	24472	synonym	Selenipedium pearcei Reichb.f.			
24472SYN1278	24472	synonym	Phragmipedium ecuadorense Garay			
24757SYN1279	24757	synonym	Echinocactus asterias Karwinski ex Zuccarini			
24815SYN1280	24815	synonym	Miscolobium nigrum (Vell.) Allemão			
24815SYN1281	24815	synonym	Amerimnon nigrum (Vell.) Kuntze			
24815SYN1282	24815	synonym	Pterocarpus niger Vell.			
24864SYN1283	24864	synonym	Discocactus woutersianus Brederoo & [van Den] Broek			
24892SYN1284	24892	synonym	Cypripedium glanduliferum Blume			
24892SYN1285	24892	synonym	Cypripedium gardineri Guillemard			
24892SYN1286	24892	synonym	Cordula glandulifera (Blume) Rolfe			
24892SYN1287	24892	synonym	Cypripedium praestans Reichb.f.			
24892SYN1288	24892	synonym	Paphiopedilum gardineri (Guillemard) Pfitzer			
24942SYN1289	24942	synonym	Zamia hildebrandtii hort. ex Carr			
25013SYN1290	25013	synonym	Encephalartos flavistrobilus I.Turner & Sclavo			
25109SYN1291	25109	synonym	Paphiopedilum elliottianum sensu Fowlie			
25109SYN1292	25109	synonym	Paphiopedilum anitum A.S.Golamco			
25138SYN1293	25138	synonym	Neogomesia agavoides Castañeda			
25150SYN1294	25150	synonym	Paphiopedilum tranlienianum var. saxosum X.M.Xu & X.Ouyang, 2005			
25150SYN1295	25150	synonym	Paphiopedilum caobangense N.T.Tich, 1999			
25150SYN1296	25150	synonym	Paphiopedilum tranlienianum f. alboviride O.Gruss, 2005			
25161SYN1297	25161	synonym	Gymnocactus beguinii (K. Schum.) Backeb.			
25161SYN1298	25161	synonym	Thelocactus beguinii Taylor			
25161SYN1299	25161	synonym	Neolloydia smithii Kladiwa & Fittau			
25161SYN1300	25161	synonym	Turbinicarpus zaragozae (Glass & Foster) Glass & Hofer ex Glass			
25161SYN1301	25161	synonym	Neolloydia beguinii Britton & Rose			
25178SYN1302	25178	synonym	Ferocactus pubispinus (Engelmann) Taylor			
25178SYN1303	25178	synonym	Pediocactus pubispinus (Engelmann) Halda			
25351SYN1304	25351	synonym	Echinomastus krausei (Hildmann) Borg			
25351SYN1305	25351	synonym	Pediocactus erectocentrus (Coulter) Taylor			
25351SYN1306	25351	synonym	Echinomastus erectocentrus (Coulter) Britton & Rose			
25351SYN1307	25351	synonym	Echinomastus acunensis W.T. Marshall			
25351SYN1308	25351	synonym	Neolloydia beguinii (Weber ex Schumann) Britton & Rose			
25351SYN1309	25351	synonym	Gymnocactus beguinii (Weber ex Schumann) Backeberg			
25351SYN1310	25351	synonym	Neolloydia erectocentra (Coulter) Benson			
25367SYN1311	25367	synonym	Mammillaria pectinifera solisioides			
25367SYN1312	25367	synonym	Mammillaria solisioides Backeberg			
25367SYN1313	25367	synonym	Solisia pectinata (B.Stein) Britton & Rose			
25426SYN1314	25426	synonym	Paphiopedilum violascens var. saskianum (O.Gruss & Roeth) Koop., 2000			
25426SYN1315	25426	synonym	Paphiopedilum violascens var. violascens			
25426SYN1316	25426	synonym	Paphiopedilum bougainvilleanum Fowlie			
25426SYN1317	25426	synonym	Cordula violascens (Schltr) Rolfe			
25426SYN1318	25426	synonym	Paphiopedilum violascens var. bougainvilleanum (Fowlie) Koop., 1995			
25526SYN1319	25526	synonym	Discocactus placentiformis pugionacanthus (Buining et al.) Braun & Esteves Pereira			
25526SYN1320	25526	synonym	Discocactus tricornis Monville ex Pfeiffer			
25526SYN1321	25526	synonym	Discocactus alteolens Lemaire ex Dietrich			
25526SYN1322	25526	synonym	Discocactus pseudolatispinus Diers & Esteves Pereira			
25526SYN1323	25526	synonym	Discocactus latispinus pseudolatispinus (Diers & Esteves Pereira) Braun & Esteves Pereira			
25526SYN1324	25526	synonym	Discocactus latispinus Buining et al.			
25526SYN1325	25526	synonym	Discocactus crystallophilus Diers & Esteves Pereira			
25526SYN1326	25526	synonym	Discocactus placentiformis alteolens (Lemaire) Braun & Esteves Pereira			
25526SYN1327	25526	synonym	Discocactus placentiformis multicolorispinus (Braun & Brederoo) Braun & Esteves Pereira			
25526SYN1328	25526	synonym	Discocactus pulvinicapitatus Buining & Brederoo			
25526SYN1329	25526	synonym	Discocactus pugionacanthus Buining et al.			
25526SYN1330	25526	synonym	Discocactus multicolorispinus Braun & Brederoo			
25526SYN1331	25526	synonym	Discocactus latispinus pulvinicapitatus (Buining & Brederoo) Braun & Esteves Pereira			
25762SYN1332	25762	synonym	Ariocarpus aselliformis (Ehrenb.) A.Weber			
25821SYN1333	25821	synonym	Cypripedium spicerianum Reichb.f. ex Masters & T. Moore			
25821SYN1334	25821	synonym	Cordula spiceriana (Reichb.f ex Masters & T. Moore) Rolfe			
25877SYN1335	25877	synonym	Cordula druryi (Bedd.) Rolfe			
25877SYN1336	25877	synonym	Cypripedium druryi Bedd.			
25902SYN1337	25902	synonym	Paphiopedilum godefroyae (God.-Leb.) Braem			
25902SYN1338	25902	synonym	Paphiopedilum godefroyae var. ang-thong (Fowlie) Braem, 1988			
25902SYN1339	25902	synonym	Cordula godefroyae (God.-Leb.) Rolfe			
25902SYN1340	25902	synonym	Paphiopedilum godefroyae var. godefroyae			
25902SYN1341	25902	synonym	Cypripedium godefroyae God.-Leb.			
25968SYN1342	25968	synonym	Columbea quadrifaria Salish.			
25968SYN1343	25968	synonym	Araucaria imbricata Pavàn			
25968SYN1344	25968	synonym	Araucaria chilensis Mirb.			
25968SYN1345	25968	synonym	Abies columbaria Desf.			
25968SYN1346	25968	synonym	Pinus araucana Mol.			
25968SYN1347	25968	synonym	Dombeyana chilensis Lam.			
25968SYN1348	25968	synonym	Araucaria dombeyi Rich.			
26326SYN1349	26326	synonym	Cypripedium lawrenceanum Reichb.f.			
26326SYN1350	26326	synonym	Paphiopedilum barbatum lawrenceanum (Reichb.f.) M.W.Wood			
26326SYN1351	26326	synonym	Cordula lawrenceana (Reichb.f) Merr.			
26342SYN1352	26342	synonym	Cypripedium ciliolare Reichb.f.			
26342SYN1353	26342	synonym	Cordula ciliolaris (Reichb.f) Rolfe			
26342SYN1354	26342	synonym	Paphiopedilum superbiens ciliolare (Reichb.f.) M.W.Wood			
26342SYN1355	26342	synonym	Cypripedium miteauanum Linden			
26370SYN1356	26370	synonym	Aloe kraussii Schönland 1903			
26370SYN1357	26370	synonym	Leptaloe albida Staph 1933			
26458SYN1358	26458	synonym	Pachypodium baronii var. windsorii (Poiss.) Pichon			
26464SYN1359	26464	synonym	Cypripedium stonei Hook.			
26464SYN1360	26464	synonym	Cordula stonei (Hook.) Merr.			
26492SYN1361	26492	synonym	Zamia tricuspidata hort.			
26492SYN1362	26492	synonym	Encephalartos nanus Lehm.			
26492SYN1363	26492	synonym	Encephalartos vanhallii De Vriese			
26492SYN1364	26492	synonym	Zamia horrida Jacq.			
26492SYN1365	26492	synonym	Zamia aurea hort. ex Miq.			
26865SYN1366	26865	synonym	Uropedium lindenii Lindl.			
26865SYN1367	26865	synonym	Selenipedium lindenii (Lindl.) Nichols			
26865SYN1368	26865	synonym	Cypripedium lindenii (Lindl.) Van Houtte			
26931SYN1369	26931	synonym	Pediocactus despainii Welsh & Goodrich			
26931SYN1370	26931	synonym	Toumeya bradyi (L.Benson) Earle			
26931SYN1371	26931	synonym	Pediocactus despainii Welsh & Goodrich			
26931SYN1372	26931	synonym	Pediocactus simpsonii bradyi (Benson) Halda			
26937SYN1373	26937	synonym	Cordula bellatula (Reichb.f) Rolfe			
26937SYN1374	26937	synonym	Cypripedium bellatulum Reichb.f.			
27060SYN1375	27060	synonym	Selenipedium caudatum (Lindl.) Reichb.f.			
27060SYN1376	27060	synonym	Paphiopedilum caudatum (Lindl.) Pfitzer			
27060SYN1377	27060	synonym	Cypripedium caudatum Lindl.			
27073SYN1378	27073	synonym	Zamia villosa Gaertn.			
27073SYN1379	27073	synonym	Encephalartos verschaffelti Regel			
27073SYN1380	27073	synonym	Encephalartos acanthus Mast.			
27073SYN1381	27073	synonym	Encephalortos elongatus Miq.			
27073SYN1382	27073	synonym	Encephalartos eximius I.Verd.			
27073SYN1383	27073	synonym	Zamia cycadifolia Jacq.			
27137SYN1384	27137	synonym	Cordula sanderiana Rolfe			
27137SYN1385	27137	synonym	Cypripedium sanderianum Reichb.f.			
27242SYN1386	27242	synonym	Encephalartos verrucosus Robbertse et al.			
27568SYN1387	27568	synonym	Escobaria nellieae (Croizat) Backeberg			
27568SYN1388	27568	synonym	Coryphantha minima Baird			
27661SYN1389	27661	synonym	Coloradoa mesae-verdae Boissevain & Davidson ex Marshall & Bock			
27661SYN1390	27661	synonym	Pediocactus mesae-verdae (Boissevain & Davidson ex Marshall & Bock) Arp			
27661SYN1391	27661	synonym	Ferocactus mesae-verdae (Boissevain & Davidson ex Marshall & Bock) Taylor			
27815SYN1392	27815	synonym	Strombocactus denegrii (Fric) Rowley			
27816SYN1393	27816	synonym	Turbinicarpus schmiedickeanus andersonii (Boed.) Buxb. & Backeb.			
27816SYN1394	27816	synonym	Turbinicarpus jauernigii G.Frank			
27816SYN1395	27816	synonym	Pediocactus bonatzii (G.Frank) Halda			
27816SYN1396	27816	synonym	Turbinicarpus rioverdensis G.Frank			
27816SYN1397	27816	synonym	Pediocactus schmiedickeanus (Boedeker) Halda			
27816SYN1398	27816	synonym	Turbinicarpus lophophoroides jauernigii (Frank) Battaia & Zanovello			
27816SYN1399	27816	synonym	Turbinicarpus bonatzii G.Frank			
27816SYN1400	27816	synonym	Pediocactus rioverdensis (G.Frank) Halda			
27872SYN1401	27872	synonym	Selenipedium klotzschianum Reichb.f.			
27872SYN1402	27872	synonym	Cypripedium klotzschianum Reichb.f. ex M.R.Schomb			
27872SYN1403	27872	synonym	Paphiopedilum klotzschianum (Reichb.f.) Stein			
27872SYN1404	27872	synonym	Selenipedium schomburgkianum (Klotzsch) Desbois			
27872SYN1405	27872	synonym	Cypripedium schomburgkianum Klotzsch			
27918SYN1406	27918	synonym	Phragmipedium cajamarcae Schltr.			
27918SYN1407	27918	synonym	Phragmipedium czerwiakowianum (Rchb.f.) Rolfe			
27918SYN1408	27918	synonym	Paphiopedilum boissierianum (Reichb.f.) Stein			
27918SYN1409	27918	synonym	Cypripedium grandiflorum Pav.			
27918SYN1410	27918	synonym	Selenipedium duboissierianum hort.			
27918SYN1411	27918	synonym	Selenipedium duboisii nom. Kewensis			
27918SYN1412	27918	synonym	Phragmipedium reticulatum (Reichb.f.) Garay			
27918SYN1413	27918	synonym	Selenipedium boissierianum Reichb.f.			
27947SYN1414	27947	synonym	Fitzroya patagonica Hook.f.			
27947SYN1415	27947	synonym	Pinus cupressoides Mol.			
27947SYN1416	27947	synonym	Libocedrus cupressoides (Mol.) O.K.			
27947SYN1417	27947	synonym	Cupresstellata patagonica (Hook.F) J.Nelson			
27959SYN1418	27959	synonym	Guillauminia albiflora (Guillaumin) A.Bertrand			
28010SYN1419	28010	synonym	Saussurea lappa C.B. Clarke			
28010SYN1420	28010	synonym	Aucklandia lappa Decne.			
28010SYN1421	28010	synonym	Aplotaxis lappa Decne.			
28010SYN1422	28010	synonym	Aucklandia costus Falc.			
28010SYN1423	28010	synonym	Theodorea costus (Falc.) Kuntze			
28010SYN1424	28010	synonym	Dolomiaea costus (Falc.) Kasana & A.K.Pandey			
28088SYN1425	28088	synonym	Cypripedium haynaldianum Reichb.f.			
28088SYN1426	28088	synonym	Cordula haynaldiana (Reichb.f) Rolfe			
28405SYN1427	28405	synonym	Libocedrus cupressoides Sargent.			
28405SYN1428	28405	synonym	Thuja tetragona Hook.			
28405SYN1429	28405	synonym	Libocedrus uvifera (D. Don) Pilger.			
28405SYN1430	28405	synonym	Juniperus uvifera D. Don			
28405SYN1431	28405	synonym	Libocedrus tetragona Endl.			
28489SYN1432	28489	synonym	Aerangis ellisii var. grandiflora J.Stewart, 1986			
28489SYN1433	28489	synonym	Aerangis cryptodon sensu H.Perrier			
28489SYN1434	28489	synonym	Angraecum dubuyssonii God.-Leb.			
28489SYN1435	28489	synonym	Aerangis caulescens Schltr.			
28489SYN1436	28489	synonym	Angorchis ellisii (B.S.Williams) Kuntze			
28489SYN1437	28489	synonym	Aerangis platyphylla Schltr.			
28489SYN1438	28489	synonym	Angraecum buyssonii God.-Leb.			
28489SYN1439	28489	synonym	Angraecum ellisii B.S.Williams			
28489SYN1440	28489	synonym	Aerangis buyssonii God-Leb			
28489SYN1441	28489	synonym	Aerangis alata H.Perrier			
28657SYN1442	28657	synonym	Ariocarpus scapharostrus Boedeker			
28680SYN1443	28680	synonym	Paphiopedilum besseae (Dodson & J.Kuhn) V.A.Albert & Börge Pett.			
28830SYN1444	28830	synonym	Cordula petri (Reichb.f.) Rolfe			
28830SYN1445	28830	synonym	Cypripedium petri Reichb.f.			
28830SYN1446	28830	synonym	Paphiopedilum petri (Reichb.f.) Rolfe			
28830SYN1447	28830	synonym	Cypripedium ernestianum hort.			
28830SYN1448	28830	synonym	Cypripedium dayanum (Lindl.) Reichb.f.			
28830SYN1449	28830	synonym	Cypripedium petri (Reichb.f.) Rolfe			
28830SYN1450	28830	synonym	Cordula dayana (Lindl.) Rolfe			
28830SYN1451	28830	synonym	Cypripedium peteri D. Dean			
28830SYN1452	28830	synonym	Cypripedium dayi Stone			
28867SYN1453	28867	synonym	Cypripedium victoria-mariae Sander ex Mast.			
28867SYN1454	28867	synonym	Cordula victoria-mariae (Sander ex Mast.) Rolfe			
28936SYN1455	28936	synonym	Neolloydia valdeziana (Moeller) Anderson			
28936SYN1456	28936	synonym	Pediocactus valdezianus (Moeller) Halda			
28936SYN1457	28936	synonym	Gymnocactus valdezianus (Moeller) Backeberg			
28936SYN1458	28936	synonym	Normanbokea valdeziana (Moeller) Kladiwa & Buxbaum			
29201SYN1459	29201	synonym	Pediocactus horripilus (Lemaire) Halda			
29201SYN1460	29201	synonym	Gymnocactus horripilus (Lemaire) Backeb			
29201SYN1461	29201	synonym	Neolloydia horripila (Lemaire) Britton & Rose			
29201SYN1462	29201	synonym	Thelocactus horripilus (Lemaire) Kladiwa			
29201SYN1463	29201	synonym	Gymnocactus goldii (Bravo) Ito			
29228SYN1464	29228	synonym	Paphiopedilum singchii Z.J.Liu & J.Y.Zhang, 2000			
29228SYN1465	29228	synonym	Paphiopedilum hangianum f. album O.Gruss & Petchl., 2002			
29245SYN1466	29245	synonym	Zamia caffra Gaertn.			
29245SYN1467	29245	synonym	Zamia cycadis L. f.			
29245SYN1468	29245	synonym	Encephalartos elliptica Lodd. ex Miq.			
29245SYN1469	29245	synonym	Cycas caffra Thunb.			
29245SYN1470	29245	synonym	Encephalartos cycadis Sweet			
